analysis_id,application_id,ai_score,skills_matched,skill_gaps,experience_years,experience_level,education,certifications,reasoning,analysis_completed_at
11203,11276,72.6,"[""network security"", ""switching"", ""routing"", ""firewalls""]","[""network monitoring"", ""vulnerability patching"", ""troubleshooting""]",1,entry,Bachelor's degree in Cybersecurity,"[""CompTIA Network+""]",,2025-11-24 03:20:19
11204,11277,72.6,"[""switching"", ""routing"", ""firewalls"", ""network monitoring""]","[""network security"", ""vulnerability patching"", ""troubleshooting""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11205,11278,69.6,"[""routing"", ""switching"", ""network monitoring"", ""firewalls""]","[""network security"", ""vulnerability patching"", ""troubleshooting""]",2,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11206,11279,69.6,"[""switching"", ""routing"", ""network monitoring"", ""vulnerability patching""]","[""network security"", ""firewalls"", ""troubleshooting""]",2,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11207,11280,72.6,"[""network security"", ""routing"", ""network monitoring"", ""firewalls""]","[""switching"", ""vulnerability patching"", ""troubleshooting""]",3,mid,Bachelor's degree in Computer Science,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11208,11281,72.6,"[""network monitoring"", ""routing"", ""troubleshooting"", ""network security""]","[""switching"", ""firewalls"", ""vulnerability patching""]",1,entry,Associate's degree in Cybersecurity,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11209,11282,69.6,"[""troubleshooting"", ""vulnerability patching"", ""switching"", ""routing""]","[""network monitoring"", ""network security"", ""firewalls""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11210,11283,62.4,"[""firewalls"", ""vulnerability patching"", ""troubleshooting"", ""routing""]","[""network monitoring"", ""switching"", ""network security""]",5,mid,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11211,11284,76.7,"[""vulnerability patching"", ""routing"", ""troubleshooting"", ""network monitoring"", ""firewalls""]","[""switching"", ""network security""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11212,11285,79.7,"[""firewalls"", ""vulnerability patching"", ""routing"", ""troubleshooting"", ""network monitoring""]","[""switching"", ""network security""]",1,entry,Master's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11213,11286,79.7,"[""vulnerability patching"", ""firewalls"", ""switching"", ""network monitoring"", ""network security""]","[""routing"", ""troubleshooting""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Network+""]",,2025-11-24 03:20:19
11214,11287,86.9,"[""troubleshooting"", ""switching"", ""vulnerability patching"", ""firewalls"", ""routing"", ""network security""]","[""network monitoring""]",3,mid,Master's degree in Information Security,"[""CompTIA Network+""]",,2025-11-24 03:20:19
11215,11288,72.6,"[""network security"", ""routing"", ""troubleshooting"", ""vulnerability patching""]","[""network monitoring"", ""switching"", ""firewalls""]",2,entry,Bachelor's degree in Cybersecurity,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11216,11289,72.6,"[""switching"", ""vulnerability patching"", ""firewalls"", ""routing""]","[""network monitoring"", ""network security"", ""troubleshooting""]",1,entry,Master's degree in Cybersecurity,"[""CompTIA Network+""]",,2025-11-24 03:20:19
11217,11290,58.8,"[""vulnerability patching"", ""troubleshooting"", ""switching""]","[""network monitoring"", ""routing"", ""network security"", ""firewalls""]",4,mid,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11218,11291,62.4,"[""network monitoring"", ""routing"", ""network security""]","[""switching"", ""firewalls"", ""vulnerability patching"", ""troubleshooting""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11219,11292,79.7,"[""vulnerability patching"", ""routing"", ""switching"", ""network security"", ""troubleshooting""]","[""network monitoring"", ""firewalls""]",1,entry,Associate's degree in Cybersecurity,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11220,11293,76.7,"[""network security"", ""switching"", ""troubleshooting"", ""routing"", ""firewalls""]","[""network monitoring"", ""vulnerability patching""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11221,11294,55.3,"[""troubleshooting"", ""switching""]","[""network monitoring"", ""routing"", ""network security"", ""firewalls"", ""vulnerability patching""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11222,11295,69.6,"[""troubleshooting"", ""network security"", ""switching"", ""firewalls""]","[""network monitoring"", ""routing"", ""vulnerability patching""]",3,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11223,11296,72.6,"[""switching"", ""vulnerability patching"", ""troubleshooting"", ""network security""]","[""network monitoring"", ""routing"", ""firewalls""]",1,entry,Associate's degree in Cybersecurity,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11224,11297,69.6,"[""network monitoring"", ""network security"", ""switching"", ""routing""]","[""firewalls"", ""vulnerability patching"", ""troubleshooting""]",3,mid,Master's degree in Information Security,[],,2025-11-24 03:20:19
11225,11298,69.6,"[""routing"", ""vulnerability patching"", ""network security"", ""firewalls""]","[""network monitoring"", ""switching"", ""troubleshooting""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11226,11299,79.7,"[""network monitoring"", ""vulnerability patching"", ""firewalls"", ""network security"", ""routing""]","[""switching"", ""troubleshooting""]",3,mid,Bachelor's degree in Cybersecurity,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11227,11300,76.7,"[""firewalls"", ""network monitoring"", ""vulnerability patching"", ""network security"", ""troubleshooting""]","[""routing"", ""switching""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11228,11301,48.1,"[""network monitoring"", ""network security""]","[""routing"", ""switching"", ""firewalls"", ""vulnerability patching"", ""troubleshooting""]",5,mid,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11229,11302,76.7,"[""network monitoring"", ""network security"", ""switching"", ""vulnerability patching"", ""routing""]","[""firewalls"", ""troubleshooting""]",3,mid,Master's degree in Information Security,[],,2025-11-24 03:20:19
11230,11303,62.4,"[""network monitoring"", ""firewalls"", ""troubleshooting""]","[""routing"", ""switching"", ""network security"", ""vulnerability patching""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11231,11304,69.6,"[""switching"", ""firewalls"", ""troubleshooting"", ""network security""]","[""network monitoring"", ""routing"", ""vulnerability patching""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11232,11305,57,"[""firewalls"", ""network monitoring"", ""network security""]","[""routing"", ""switching"", ""vulnerability patching"", ""troubleshooting""]",0,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11233,11306,69.6,"[""network monitoring"", ""vulnerability patching"", ""troubleshooting"", ""routing""]","[""switching"", ""network security"", ""firewalls""]",2,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11234,11307,64.2,"[""troubleshooting"", ""firewalls"", ""routing"", ""vulnerability patching""]","[""network monitoring"", ""switching"", ""network security""]",0,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11235,11308,64.2,"[""network security"", ""troubleshooting"", ""network monitoring"", ""routing""]","[""switching"", ""firewalls"", ""vulnerability patching""]",0,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11236,11309,76.7,"[""troubleshooting"", ""routing"", ""vulnerability patching"", ""switching"", ""network monitoring""]","[""network security"", ""firewalls""]",3,mid,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11237,11310,69.6,"[""switching"", ""firewalls"", ""routing"", ""vulnerability patching""]","[""network monitoring"", ""network security"", ""troubleshooting""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11238,11311,76.7,"[""network security"", ""routing"", ""vulnerability patching"", ""network monitoring"", ""firewalls""]","[""switching"", ""troubleshooting""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11239,11312,69.6,"[""vulnerability patching"", ""firewalls"", ""troubleshooting"", ""switching""]","[""network monitoring"", ""routing"", ""network security""]",3,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11240,11313,79.7,"[""firewalls"", ""routing"", ""network security"", ""switching"", ""network monitoring""]","[""vulnerability patching"", ""troubleshooting""]",1,entry,Bachelor's degree in Computer Science,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11241,11314,86.9,"[""routing"", ""network security"", ""network monitoring"", ""firewalls"", ""troubleshooting"", ""switching""]","[""vulnerability patching""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11242,11315,79.7,"[""switching"", ""network security"", ""vulnerability patching"", ""troubleshooting"", ""firewalls""]","[""network monitoring"", ""routing""]",1,entry,Master's degree in Information Security,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11243,11316,86.9,"[""routing"", ""firewalls"", ""network monitoring"", ""network security"", ""switching"", ""vulnerability patching""]","[""troubleshooting""]",3,mid,Master's degree in Information Security,"[""Cisco CCNA""]",,2025-11-24 03:20:19
11244,11317,69.6,"[""network monitoring"", ""vulnerability patching"", ""switching"", ""firewalls""]","[""routing"", ""network security"", ""troubleshooting""]",2,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11245,11318,64.2,"[""vulnerability patching"", ""network security"", ""routing"", ""troubleshooting""]","[""network monitoring"", ""switching"", ""firewalls""]",0,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11246,11319,76.7,"[""network security"", ""vulnerability patching"", ""routing"", ""troubleshooting"", ""firewalls""]","[""network monitoring"", ""switching""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11247,11320,76.7,"[""vulnerability patching"", ""switching"", ""routing"", ""troubleshooting"", ""network monitoring""]","[""network security"", ""firewalls""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11248,11321,86.9,"[""troubleshooting"", ""vulnerability patching"", ""network security"", ""routing"", ""firewalls"", ""network monitoring""]","[""switching""]",2,entry,Bachelor's degree in Information Technology,"[""CompTIA Network+""]",,2025-11-24 03:20:19
11249,11322,71.8,"[""data integrity"", ""SQL"", ""performance tuning"", ""db security""]","[""database administration"", ""backup and recovery"", ""database monitoring""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11250,11323,78.7,"[""data integrity"", ""database monitoring"", ""backup and recovery"", ""db security"", ""database administration""]","[""SQL"", ""performance tuning""]",1,entry,Master's degree in Cybersecurity,"[""Oracle Database Associate"", ""CompTIA Data+""]",,2025-11-24 03:20:19
11251,11324,88.4,"[""SQL"", ""database monitoring"", ""performance tuning"", ""database administration"", ""data integrity"", ""db security""]","[""backup and recovery""]",2,entry,Bachelor's degree in Cybersecurity,"[""CompTIA Data+"", ""Microsoft SQL Server (MCSA)""]",,2025-11-24 03:20:19
11252,11325,71.8,"[""database administration"", ""performance tuning"", ""SQL"", ""data integrity""]","[""backup and recovery"", ""db security"", ""database monitoring""]",1,entry,Bachelor's degree in Cybersecurity,"[""AWS/Azure database specialty certifications""]",,2025-11-24 03:20:19
11253,11326,79,"[""data integrity"", ""database monitoring"", ""db security"", ""database administration"", ""SQL""]","[""backup and recovery"", ""performance tuning""]",1,entry,Bachelor's degree in Computer Science,"[""Oracle Database Associate""]",,2025-11-24 03:20:19
11254,11327,71.8,"[""backup and recovery"", ""SQL"", ""database administration"", ""db security""]","[""performance tuning"", ""data integrity"", ""database monitoring""]",3,mid,Bachelor's degree in Computer Science,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11255,11328,67.1,"[""data integrity"", ""backup and recovery"", ""performance tuning"", ""SQL""]","[""database administration"", ""db security"", ""database monitoring""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11256,11329,74.2,"[""database administration"", ""data integrity"", ""database monitoring"", ""performance tuning"", ""SQL""]","[""backup and recovery"", ""db security""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11257,11330,69.3,"[""SQL"", ""database monitoring"", ""data integrity"", ""db security""]","[""database administration"", ""backup and recovery"", ""performance tuning""]",2,entry,Associate's degree in Cybersecurity,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11258,11331,69.3,"[""data integrity"", ""db security"", ""backup and recovery"", ""database administration""]","[""SQL"", ""performance tuning"", ""database monitoring""]",1,entry,Master's degree in Cybersecurity,"[""Oracle Database Associate""]",,2025-11-24 03:20:19
11259,11332,66,"[""db security"", ""SQL"", ""database monitoring"", ""backup and recovery""]","[""database administration"", ""performance tuning"", ""data integrity""]",4,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11260,11333,69.6,"[""performance tuning"", ""backup and recovery"", ""SQL"", ""database administration""]","[""data integrity"", ""db security"", ""database monitoring""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11261,11334,69.3,"[""SQL"", ""db security"", ""database administration"", ""data integrity""]","[""backup and recovery"", ""performance tuning"", ""database monitoring""]",3,mid,Master's degree in Cybersecurity,"[""AWS/Azure database specialty certifications""]",,2025-11-24 03:20:19
11262,11335,69.6,"[""backup and recovery"", ""database administration"", ""performance tuning"", ""SQL""]","[""data integrity"", ""db security"", ""database monitoring""]",3,mid,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11263,11336,74.2,"[""database monitoring"", ""db security"", ""performance tuning"", ""database administration"", ""SQL""]","[""backup and recovery"", ""data integrity""]",3,mid,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11264,11337,76.7,"[""SQL"", ""database monitoring"", ""database administration"", ""data integrity"", ""backup and recovery""]","[""performance tuning"", ""db security""]",3,mid,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11265,11338,79,"[""backup and recovery"", ""SQL"", ""database administration"", ""database monitoring"", ""data integrity""]","[""performance tuning"", ""db security""]",3,mid,Master's degree in Information Security,"[""AWS/Azure database specialty certifications""]",,2025-11-24 03:20:19
11266,11339,71.8,"[""SQL"", ""data integrity"", ""database monitoring"", ""backup and recovery""]","[""database administration"", ""performance tuning"", ""db security""]",3,mid,Bachelor's degree in Cybersecurity,"[""Oracle Database Associate""]",,2025-11-24 03:20:19
11267,11340,79,"[""db security"", ""backup and recovery"", ""database administration"", ""performance tuning"", ""SQL""]","[""data integrity"", ""database monitoring""]",3,mid,Bachelor's degree in Information Technology,"[""Microsoft SQL Server (MCSA)""]",,2025-11-24 03:20:19
11268,11341,74.2,"[""SQL"", ""data integrity"", ""database monitoring"", ""database administration"", ""performance tuning""]","[""backup and recovery"", ""db security""]",2,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11269,11342,71.8,"[""db security"", ""data integrity"", ""backup and recovery"", ""database administration""]","[""SQL"", ""performance tuning"", ""database monitoring""]",3,mid,Master's degree in Information Security,"[""Oracle Database Associate""]",,2025-11-24 03:20:19
11270,11343,71.8,"[""SQL"", ""performance tuning"", ""data integrity"", ""database administration""]","[""backup and recovery"", ""db security"", ""database monitoring""]",3,mid,Bachelor's degree in Computer Science,"[""AWS/Azure database specialty certifications""]",,2025-11-24 03:20:19
11271,11344,86.1,"[""performance tuning"", ""SQL"", ""data integrity"", ""backup and recovery"", ""database administration"", ""database monitoring""]","[""db security""]",1,entry,Bachelor's degree in Computer Science,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11272,11345,67.1,"[""performance tuning"", ""db security"", ""SQL"", ""backup and recovery""]","[""database administration"", ""data integrity"", ""database monitoring""]",3,mid,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11273,11346,76.5,"[""database administration"", ""backup and recovery"", ""db security"", ""database monitoring"", ""performance tuning""]","[""SQL"", ""data integrity""]",2,entry,Master's degree in Cybersecurity,"[""Microsoft SQL Server (MCSA)""]",,2025-11-24 03:20:19
11274,11347,81.2,"[""performance tuning"", ""data integrity"", ""backup and recovery"", ""SQL"", ""db security""]","[""database administration"", ""database monitoring""]",1,entry,Master's degree in Information Security,"[""CompTIA Data+"", ""AWS/Azure database specialty certifications""]",,2025-11-24 03:20:19
11275,11348,59.9,"[""database monitoring"", ""SQL"", ""performance tuning""]","[""database administration"", ""backup and recovery"", ""data integrity"", ""db security""]",2,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11276,11349,74.2,"[""performance tuning"", ""database administration"", ""SQL"", ""data integrity"", ""db security""]","[""backup and recovery"", ""database monitoring""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11277,11350,62.4,"[""database monitoring"", ""SQL"", ""data integrity""]","[""database administration"", ""backup and recovery"", ""performance tuning"", ""db security""]",2,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11278,11351,52.7,"[""database administration"", ""data integrity"", ""SQL""]","[""backup and recovery"", ""performance tuning"", ""db security"", ""database monitoring""]",5,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11279,11352,85.9,"[""backup and recovery"", ""SQL"", ""performance tuning"", ""db security"", ""database monitoring"", ""database administration""]","[""data integrity""]",1,entry,Associate's degree in Cybersecurity,"[""Oracle Database Associate"", ""CompTIA Data+""]",,2025-11-24 03:20:19
11280,11353,69.6,"[""db security"", ""performance tuning"", ""backup and recovery"", ""database administration""]","[""SQL"", ""data integrity"", ""database monitoring""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11281,11354,83.6,"[""SQL"", ""backup and recovery"", ""performance tuning"", ""data integrity"", ""database monitoring"", ""database administration""]","[""db security""]",1,entry,Master's degree in Cybersecurity,"[""Oracle Database Associate""]",,2025-11-24 03:20:19
11282,11355,79,"[""db security"", ""performance tuning"", ""backup and recovery"", ""database monitoring"", ""database administration""]","[""SQL"", ""data integrity""]",2,entry,Bachelor's degree in Information Technology,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11283,11356,71.8,"[""database monitoring"", ""database administration"", ""data integrity"", ""performance tuning""]","[""SQL"", ""backup and recovery"", ""db security""]",2,entry,Master's degree in Information Security,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11284,11357,71.8,"[""database monitoring"", ""performance tuning"", ""SQL"", ""database administration""]","[""backup and recovery"", ""data integrity"", ""db security""]",1,entry,Bachelor's degree in Information Technology,"[""AWS/Azure database specialty certifications""]",,2025-11-24 03:20:19
11285,11358,69.6,"[""db security"", ""backup and recovery"", ""data integrity"", ""SQL""]","[""database administration"", ""performance tuning"", ""database monitoring""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11286,11359,69.6,"[""database administration"", ""db security"", ""data integrity"", ""SQL""]","[""backup and recovery"", ""performance tuning"", ""database monitoring""]",3,mid,Master's degree in Information Security,[],,2025-11-24 03:20:19
11287,11360,71.8,"[""db security"", ""database monitoring"", ""data integrity"", ""database administration""]","[""SQL"", ""backup and recovery"", ""performance tuning""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11288,11361,69.3,"[""backup and recovery"", ""database monitoring"", ""performance tuning"", ""database administration""]","[""SQL"", ""data integrity"", ""db security""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11289,11362,79.7,"[""os administration"", ""server configuration"", ""backup and recovery"", ""patch management"", ""security monitoring""]","[""system hardening"", ""user access management""]",2,entry,Bachelor's degree in Information Technology,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11290,11363,69.6,"[""os administration"", ""system hardening"", ""security monitoring"", ""patch management""]","[""user access management"", ""server configuration"", ""backup and recovery""]",2,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11291,11364,79.7,"[""server configuration"", ""patch management"", ""system hardening"", ""user access management"", ""backup and recovery""]","[""os administration"", ""security monitoring""]",3,mid,Associate's degree in Cybersecurity,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11292,11365,86.9,"[""backup and recovery"", ""system hardening"", ""server configuration"", ""user access management"", ""security monitoring"", ""patch management""]","[""os administration""]",1,entry,Master's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11293,11366,79.7,"[""security monitoring"", ""server configuration"", ""backup and recovery"", ""patch management"", ""user access management""]","[""system hardening"", ""os administration""]",3,mid,Bachelor's degree in Computer Science,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11294,11367,76.7,"[""patch management"", ""security monitoring"", ""backup and recovery"", ""system hardening"", ""os administration""]","[""user access management"", ""server configuration""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11295,11368,69.6,"[""server configuration"", ""security monitoring"", ""backup and recovery"", ""os administration""]","[""system hardening"", ""patch management"", ""user access management""]",2,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11296,11369,69.6,"[""server configuration"", ""patch management"", ""backup and recovery"", ""security monitoring""]","[""system hardening"", ""user access management"", ""os administration""]",3,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11297,11370,69.6,"[""patch management"", ""backup and recovery"", ""system hardening"", ""security monitoring""]","[""user access management"", ""server configuration"", ""os administration""]",1,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11298,11371,79.7,"[""security monitoring"", ""server configuration"", ""patch management"", ""system hardening"", ""user access management""]","[""backup and recovery"", ""os administration""]",1,entry,Bachelor's degree in Cybersecurity,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11299,11372,79.7,"[""security monitoring"", ""user access management"", ""backup and recovery"", ""patch management"", ""server configuration""]","[""system hardening"", ""os administration""]",3,mid,Master's degree in Cybersecurity,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11300,11373,79.7,"[""os administration"", ""security monitoring"", ""user access management"", ""system hardening"", ""server configuration""]","[""patch management"", ""backup and recovery""]",2,entry,Associate's degree in Cybersecurity,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11301,11374,58.8,"[""security monitoring"", ""user access management"", ""os administration""]","[""system hardening"", ""patch management"", ""server configuration"", ""backup and recovery""]",4,mid,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11302,11375,69.6,"[""os administration"", ""server configuration"", ""patch management"", ""security monitoring""]","[""system hardening"", ""user access management"", ""backup and recovery""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11303,11376,69.6,"[""user access management"", ""backup and recovery"", ""server configuration"", ""system hardening""]","[""patch management"", ""os administration"", ""security monitoring""]",1,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11304,11377,69.6,"[""backup and recovery"", ""os administration"", ""server configuration"", ""system hardening""]","[""patch management"", ""user access management"", ""security monitoring""]",3,mid,Master's degree in Information Security,[],,2025-11-24 03:20:19
11305,11378,79.7,"[""patch management"", ""user access management"", ""server configuration"", ""os administration"", ""backup and recovery""]","[""system hardening"", ""security monitoring""]",2,entry,Associate's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11306,11379,79.7,"[""system hardening"", ""backup and recovery"", ""user access management"", ""server configuration"", ""os administration""]","[""patch management"", ""security monitoring""]",3,mid,Bachelor's degree in Computer Science,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11307,11380,69.6,"[""server configuration"", ""security monitoring"", ""user access management"", ""patch management""]","[""system hardening"", ""backup and recovery"", ""os administration""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11308,11381,69.6,"[""user access management"", ""server configuration"", ""system hardening"", ""backup and recovery""]","[""patch management"", ""os administration"", ""security monitoring""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11309,11382,79.7,"[""system hardening"", ""os administration"", ""user access management"", ""security monitoring"", ""server configuration""]","[""patch management"", ""backup and recovery""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11310,11383,79.7,"[""os administration"", ""server configuration"", ""user access management"", ""backup and recovery"", ""security monitoring""]","[""system hardening"", ""patch management""]",2,entry,Associate's degree in Cybersecurity,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11311,11384,69.6,"[""user access management"", ""server configuration"", ""patch management"", ""os administration""]","[""system hardening"", ""backup and recovery"", ""security monitoring""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11312,11385,69.6,"[""backup and recovery"", ""system hardening"", ""user access management"", ""security monitoring""]","[""patch management"", ""server configuration"", ""os administration""]",2,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11313,11386,79.7,"[""patch management"", ""user access management"", ""security monitoring"", ""os administration"", ""backup and recovery""]","[""system hardening"", ""server configuration""]",3,mid,Master's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11314,11387,62.4,"[""os administration"", ""system hardening"", ""server configuration"", ""user access management""]","[""patch management"", ""backup and recovery"", ""security monitoring""]",5,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11315,11388,79.7,"[""patch management"", ""security monitoring"", ""os administration"", ""user access management"", ""server configuration""]","[""system hardening"", ""backup and recovery""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA Linux+ or Server+""]",,2025-11-24 03:20:19
11316,11389,69.6,"[""server configuration"", ""security monitoring"", ""user access management"", ""system hardening""]","[""patch management"", ""backup and recovery"", ""os administration""]",2,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11317,11390,69.6,"[""system hardening"", ""user access management"", ""security monitoring"", ""backup and recovery""]","[""patch management"", ""server configuration"", ""os administration""]",3,mid,Master's degree in Information Security,[],,2025-11-24 03:20:19
11318,11391,86.9,"[""os administration"", ""backup and recovery"", ""system hardening"", ""user access management"", ""patch management"", ""security monitoring""]","[""server configuration""]",3,mid,Bachelor's degree in Information Technology,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11319,11392,86.9,"[""security monitoring"", ""system hardening"", ""server configuration"", ""user access management"", ""backup and recovery"", ""patch management""]","[""os administration""]",1,entry,Master's degree in Information Security,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11320,11393,79.7,"[""server configuration"", ""backup and recovery"", ""security monitoring"", ""patch management"", ""user access management""]","[""system hardening"", ""os administration""]",2,entry,Master's degree in Information Security,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11321,11394,72.6,"[""system hardening"", ""os administration"", ""user access management"", ""server configuration""]","[""patch management"", ""backup and recovery"", ""security monitoring""]",1,entry,Bachelor's degree in Computer Science,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11322,11395,86.9,"[""user access management"", ""patch management"", ""server configuration"", ""os administration"", ""backup and recovery"", ""system hardening""]","[""security monitoring""]",2,entry,Bachelor's degree in Computer Science,"[""Microsoft or Linux system administration certifications""]",,2025-11-24 03:20:19
11323,11396,69.6,"[""system hardening"", ""patch management"", ""server configuration"", ""backup and recovery""]","[""user access management"", ""os administration"", ""security monitoring""]",2,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11324,11397,72.6,"[""system hardening"", ""backup and recovery"", ""security monitoring"", ""server configuration""]","[""patch management"", ""user access management"", ""os administration""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11325,11398,69.6,"[""os administration"", ""server configuration"", ""system hardening"", ""user access management""]","[""patch management"", ""backup and recovery"", ""security monitoring""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11326,11399,69.6,"[""server configuration"", ""patch management"", ""security monitoring"", ""os administration""]","[""system hardening"", ""user access management"", ""backup and recovery""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
